[2022-11-29 14:19:40 Info] Script args: Namespace(dataset='ds_permuted_mnist', nn_arch='mnist_compare', logname='testingbgd', results_dir='res', seed=630436960, num_workers=8, num_epochs=6, batch_size=1, pruning_percents=[], train_mc_iters=10, std_init=0.06, mean_eta=1, permanent_prune_on_epoch=-1, permanent_prune_on_epoch_percent=90, test_freq=1, contpermuted_beta=3, optimizer='bgd', optimizer_params='{}', inference_mc=True, inference_map=True, inference_committee=True, inference_aggsoftmax=True, inference_initstd=True, committee_size=10, test_mc_iters=10, init_params=['{"bias_type":', '"xavier",', '"conv_type":', '"xavier",', '"bn_init":', '"01"}'], desc=['BGD', 'on', 'permuted', 'mnist'], bw_to_rgb=False, permuted_offset=False, labels_trick=False, num_of_permutations=5, iterations_per_virtual_epc=468, separate_labels_space=False, permute_seed=123456)
[2022-11-29 14:19:40 Info] Computer name: DESKTOP-G99104T with pytorch version: 1.13.0+cu116
[2022-11-29 14:19:40 Info] Transformed model to CUDA
[2022-11-29 14:19:40 Info] Initialized 0 Conv2d layers using nn.init.xavier_normal_
[2022-11-29 14:19:41 Info] Initialized 2 linear layers using xavier
[2022-11-29 14:19:41 Info] Initialized 0 bias conv2d layers using nn.init.xavier.noraml_
[2022-11-29 14:19:41 Info] Initialized 2 bias linear layers using xavier
[2022-11-29 14:19:41 Info] Initialized 0 BN layers using weight=1 and bias=0
[2022-11-29 14:19:41 Info] BGD params: {'mean_eta': 1, 'std_init': 0.06, 'mc_iters': 10}
[2022-11-29 14:20:08 Info] Epoch 1, train set, Iter 1000 current average loss 1.7490433915596089 current average acc 0.0%
[2022-11-29 14:20:10 Info] Epoch 1, train set, Iter 1100 current average loss 1.6908859762860442 current average acc 0.0%
[2022-11-29 14:20:12 Info] Epoch 1, train set, Iter 1200 current average loss 1.640453150156564 current average acc 0.0%
[2022-11-29 14:20:14 Info] Epoch 1, train set, Iter 1300 current average loss 1.5935453575212404 current average acc 0.0%
[2022-11-29 14:20:17 Info] Epoch 1, train set, Iter 1400 current average loss 1.5513795723457005 current average acc 0.0%
[2022-11-29 14:20:19 Info] Epoch 1, train set, Iter 1500 current average loss 1.51193142184021 current average acc 0.0%
[2022-11-29 14:20:21 Info] Epoch 1, train set, Iter 1600 current average loss 1.4734652572001807 current average acc 0.0%
[2022-11-29 14:20:24 Info] Epoch 1, train set, Iter 1700 current average loss 1.4488666904121388 current average acc 0.0%
[2022-11-29 14:20:26 Info] Epoch 1, train set, Iter 1800 current average loss 1.4207894838205284 current average acc 0.0%
[2022-11-29 14:20:28 Info] Epoch 1, train set, Iter 1900 current average loss 1.3852071848130239 current average acc 0.0%
[2022-11-29 14:20:31 Info] Epoch 1, train set, Iter 2000 current average loss 1.3570062045900118 current average acc 0.0%
[2022-11-29 14:20:33 Info] Epoch 1, train set, Iter 2100 current average loss 1.329224455645974 current average acc 0.0%
[2022-11-29 14:20:35 Info] Epoch 1, train set, Iter 2200 current average loss 1.3018388457688963 current average acc 0.0%
[2022-11-29 14:20:37 Info] Epoch 1, train set, Iter 2300 current average loss 1.2800807873857374 current average acc 0.0%
[2022-11-29 14:20:39 Info] Epoch 1, train set, Iter 2400 current average loss 1.2603365849955923 current average acc 0.0%
[2022-11-29 14:20:42 Info] Epoch 1, train set, Iter 2500 current average loss 1.2396009106847437 current average acc 0.0%
[2022-11-29 14:20:44 Info] Epoch 1, train set, Iter 2600 current average loss 1.2184705799129516 current average acc 0.0%
[2022-11-29 14:20:46 Info] Epoch 1, train set, Iter 2700 current average loss 1.205534188712397 current average acc 0.0%
[2022-11-29 14:20:48 Info] Epoch 1, train set, Iter 2800 current average loss 1.182739062897898 current average acc 0.0%
[2022-11-29 14:20:51 Info] Epoch 1, train set, Iter 2900 current average loss 1.16270240243679 current average acc 0.0%
[2022-11-29 14:20:53 Info] Epoch 1, train set, Iter 3000 current average loss 1.1393280592512904 current average acc 0.0%
[2022-11-29 14:20:55 Info] Epoch 1, train set, Iter 3100 current average loss 1.1203681549053213 current average acc 0.0%
[2022-11-29 14:20:57 Info] Epoch 1, train set, Iter 3200 current average loss 1.1072667602869979 current average acc 0.0%
[2022-11-29 14:21:00 Info] Epoch 1, train set, Iter 3300 current average loss 1.0942184619817443 current average acc 0.0%
[2022-11-29 14:21:02 Info] Epoch 1, train set, Iter 3400 current average loss 1.080831030511067 current average acc 0.0%
[2022-11-29 14:21:04 Info] Epoch 1, train set, Iter 3500 current average loss 1.0686996539612947 current average acc 0.0%
[2022-11-29 14:21:06 Info] Epoch 1, train set, Iter 3600 current average loss 1.0545924335602346 current average acc 0.0%
[2022-11-29 14:21:09 Info] Epoch 1, train set, Iter 3700 current average loss 1.0438268975886211 current average acc 0.0%
[2022-11-29 14:21:11 Info] Epoch 1, train set, Iter 3800 current average loss 1.0330589835566568 current average acc 0.0%
[2022-11-29 14:21:13 Info] Epoch 1, train set, Iter 3900 current average loss 1.018601892824454 current average acc 0.0%
[2022-11-29 14:21:15 Info] Epoch 1, train set, Iter 4000 current average loss 1.005904801942669 current average acc 0.0%
[2022-11-29 14:21:18 Info] Epoch 1, train set, Iter 4100 current average loss 0.9941793067549849 current average acc 0.0%
[2022-11-29 14:21:20 Info] Epoch 1, train set, Iter 4200 current average loss 0.9843043540633385 current average acc 0.0%
[2022-11-29 14:21:22 Info] Epoch 1, train set, Iter 4300 current average loss 0.9778821627450467 current average acc 0.0%
[2022-11-29 14:21:24 Info] Epoch 1, train set, Iter 4400 current average loss 0.9679981031919935 current average acc 0.0%
[2022-11-29 14:21:27 Info] Epoch 1, train set, Iter 4500 current average loss 0.957676641014685 current average acc 0.0%
[2022-11-29 14:21:29 Info] Epoch 1, train set, Iter 4600 current average loss 0.9484678976119698 current average acc 0.0%
[2022-11-29 14:21:31 Info] Epoch 1, train set, Iter 4700 current average loss 0.9411745604251894 current average acc 0.0%
[2022-11-29 14:21:33 Info] Epoch 1, train set, Iter 4800 current average loss 0.933931974233788 current average acc 0.0%
[2022-11-29 14:21:35 Info] Epoch 1, train set, Iter 4900 current average loss 0.9286406240221722 current average acc 0.0%
[2022-11-29 14:21:38 Info] Epoch 1, train set, Iter 5000 current average loss 0.9202619854678695 current average acc 0.0%
[2022-11-29 14:21:40 Info] Epoch 1, train set, Iter 5100 current average loss 0.9127378997245007 current average acc 0.0%
[2022-11-29 14:21:42 Info] Epoch 1, train set, Iter 5200 current average loss 0.9032133566083412 current average acc 0.0%
[2022-11-29 14:21:44 Info] Epoch 1, train set, Iter 5300 current average loss 0.8975340548797598 current average acc 0.0%
[2022-11-29 14:21:47 Info] Epoch 1, train set, Iter 5400 current average loss 0.8889713736905768 current average acc 0.0%
[2022-11-29 14:21:49 Info] Epoch 1, train set, Iter 5500 current average loss 0.8807391602969292 current average acc 0.0%
[2022-11-29 14:21:51 Info] Epoch 1, train set, Iter 5600 current average loss 0.8717034366672732 current average acc 0.0%
[2022-11-29 14:21:53 Info] Epoch 1, train set, Iter 5700 current average loss 0.8663870782813573 current average acc 0.0%
[2022-11-29 14:21:56 Info] Epoch 1, train set, Iter 5800 current average loss 0.8643624158594444 current average acc 0.0%
[2022-11-29 14:21:58 Info] Epoch 1, train set, Iter 5900 current average loss 0.8556265826800205 current average acc 0.0%
[2022-11-29 14:22:00 Info] Epoch 1, train set, Iter 6000 current average loss 0.8500318538018026 current average acc 0.0%
[2022-11-29 14:22:02 Info] Epoch 1, train set, Iter 6100 current average loss 0.8452273350713172 current average acc 0.0%
[2022-11-29 14:22:04 Info] Epoch 1, train set, Iter 6200 current average loss 0.845786623287441 current average acc 0.0%
[2022-11-29 14:22:07 Info] Epoch 1, train set, Iter 6300 current average loss 0.8407814814693462 current average acc 0.0%
[2022-11-29 14:22:09 Info] Epoch 1, train set, Iter 6400 current average loss 0.8358950130087783 current average acc 0.0%
[2022-11-29 14:22:11 Info] Epoch 1, train set, Iter 6500 current average loss 0.8307174913249521 current average acc 0.0%
[2022-11-29 14:22:13 Info] Epoch 1, train set, Iter 6600 current average loss 0.8238578729143134 current average acc 0.0%
[2022-11-29 14:22:15 Info] Epoch 1, train set, Iter 6700 current average loss 0.8176320343162318 current average acc 0.0%
[2022-11-29 14:22:18 Info] Epoch 1, train set, Iter 6800 current average loss 0.8129528931559867 current average acc 0.0%
[2022-11-29 14:22:20 Info] Epoch 1, train set, Iter 6900 current average loss 0.8079863650257036 current average acc 0.0%
[2022-11-29 14:22:22 Info] Epoch 1, train set, Iter 7000 current average loss 0.8034008577988264 current average acc 0.0%
[2022-11-29 14:22:24 Info] Epoch 1, train set, Iter 7100 current average loss 0.7999531856778054 current average acc 0.0%
[2022-11-29 14:22:26 Info] Epoch 1, train set, Iter 7200 current average loss 0.7989175120680777 current average acc 0.0%
[2022-11-29 14:22:29 Info] Epoch 1, train set, Iter 7300 current average loss 0.7957814686263479 current average acc 0.0%
[2022-11-29 14:22:31 Info] Epoch 1, train set, Iter 7400 current average loss 0.7918843068198119 current average acc 0.0%
[2022-11-29 14:22:33 Info] Epoch 1, train set, Iter 7500 current average loss 0.7883922317042488 current average acc 0.0%
[2022-11-29 14:22:35 Info] Epoch 1, train set, Iter 7600 current average loss 0.7862736906902777 current average acc 0.0%
[2022-11-29 14:22:38 Info] Epoch 1, train set, Iter 7700 current average loss 0.783000281818685 current average acc 0.0%
[2022-11-29 14:22:40 Info] Epoch 1, train set, Iter 7800 current average loss 0.7782631796393841 current average acc 0.0%
[2022-11-29 14:22:42 Info] Epoch 1, train set, Iter 7900 current average loss 0.774778318412111 current average acc 0.0%
[2022-11-29 14:22:44 Info] Epoch 1, train set, Iter 8000 current average loss 0.7705414654731678 current average acc 0.0%
[2022-11-29 14:22:46 Info] Epoch 1, train set, Iter 8100 current average loss 0.7664961925509778 current average acc 0.0%
[2022-11-29 14:22:49 Info] Epoch 1, train set, Iter 8200 current average loss 0.7639835160551908 current average acc 0.0%
[2022-11-29 14:22:51 Info] Epoch 1, train set, Iter 8300 current average loss 0.7603800241272884 current average acc 0.0%
[2022-11-29 14:22:53 Info] Epoch 1, train set, Iter 8400 current average loss 0.756930096220986 current average acc 0.0%
[2022-11-29 14:22:55 Info] Epoch 1, train set, Iter 8500 current average loss 0.7546214081597348 current average acc 0.0%
[2022-11-29 14:22:58 Info] Epoch 1, train set, Iter 8600 current average loss 0.7500097923346611 current average acc 0.0%
[2022-11-29 14:23:00 Info] Epoch 1, train set, Iter 8700 current average loss 0.7458575948862712 current average acc 0.0%
[2022-11-29 14:23:02 Info] Epoch 1, train set, Iter 8800 current average loss 0.7427929110606595 current average acc 0.0%
[2022-11-29 14:23:04 Info] Epoch 1, train set, Iter 8900 current average loss 0.7383280680528166 current average acc 0.0%
[2022-11-29 14:23:06 Info] Epoch 1, train set, Iter 9000 current average loss 0.7359319157867011 current average acc 0.0%
[2022-11-29 14:23:09 Info] Epoch 1, train set, Iter 9100 current average loss 0.7331562983841869 current average acc 0.0%
[2022-11-29 14:23:11 Info] Epoch 1, train set, Iter 9200 current average loss 0.7284409715140435 current average acc 0.0%
[2022-11-29 14:23:13 Info] Epoch 1, train set, Iter 9300 current average loss 0.7264504418255865 current average acc 0.0%
[2022-11-29 14:23:15 Info] Epoch 1, train set, Iter 9400 current average loss 0.7233226737386819 current average acc 0.0%
[2022-11-29 14:23:18 Info] Epoch 1, train set, Iter 9500 current average loss 0.7211167564049354 current average acc 0.0%
[2022-11-29 14:23:20 Info] Epoch 1, train set, Iter 9600 current average loss 0.7189837965009641 current average acc 0.0%
[2022-11-29 14:23:22 Info] Epoch 1, train set, Iter 9700 current average loss 0.7142973280525392 current average acc 0.0%
[2022-11-29 14:23:24 Info] Epoch 1, train set, Iter 9800 current average loss 0.7108153274051268 current average acc 0.0%
[2022-11-29 14:23:26 Info] Epoch 1, train set, Iter 9900 current average loss 0.7085509096579722 current average acc 0.0%
[2022-11-29 14:23:29 Info] Epoch 1, train set, Iter 10000 current average loss 0.705379045235589 current average acc 0.0%
[2022-11-29 14:23:31 Info] Epoch 1, train set, Iter 10100 current average loss 0.7028643210351679 current average acc 0.0%
[2022-11-29 14:23:33 Info] Epoch 1, train set, Iter 10200 current average loss 0.7006924118750372 current average acc 0.0%
[2022-11-29 14:23:35 Info] Epoch 1, train set, Iter 10300 current average loss 0.6999713360562237 current average acc 0.0%
[2022-11-29 14:23:38 Info] Epoch 1, train set, Iter 10400 current average loss 0.6980552131382598 current average acc 0.0%
[2022-11-29 14:23:40 Info] Epoch 1, train set, Iter 10500 current average loss 0.6955602708663242 current average acc 0.0%
[2022-11-29 14:23:42 Info] Epoch 1, train set, Iter 10600 current average loss 0.6928665902564658 current average acc 0.0%
[2022-11-29 14:23:44 Info] Epoch 1, train set, Iter 10700 current average loss 0.6898008880904952 current average acc 0.0%
[2022-11-29 14:23:46 Info] Epoch 1, train set, Iter 10800 current average loss 0.6884072112768234 current average acc 0.0%
[2022-11-29 14:23:49 Info] Epoch 1, train set, Iter 10900 current average loss 0.6866154458354248 current average acc 0.0%
[2022-11-29 14:23:51 Info] Epoch 1, train set, Iter 11000 current average loss 0.6834390869435294 current average acc 0.0%
[2022-11-29 14:23:53 Info] Epoch 1, train set, Iter 11100 current average loss 0.6811582474662113 current average acc 0.0%
[2022-11-29 14:23:55 Info] Epoch 1, train set, Iter 11200 current average loss 0.6786315133925299 current average acc 0.0%
[2022-11-29 14:23:58 Info] Epoch 1, train set, Iter 11300 current average loss 0.6765520531199324 current average acc 0.0%
[2022-11-29 14:24:00 Info] Epoch 1, train set, Iter 11400 current average loss 0.6737995100775884 current average acc 0.0%
[2022-11-29 14:24:02 Info] Epoch 1, train set, Iter 11500 current average loss 0.6702158966291242 current average acc 0.0%
[2022-11-29 14:24:04 Info] Epoch 1, train set, Iter 11600 current average loss 0.6680303060502488 current average acc 0.0%
[2022-11-29 14:24:06 Info] Epoch 1, train set, Iter 11700 current average loss 0.6672769680140549 current average acc 0.0%
[2022-11-29 14:24:09 Info] Epoch 1, train set, Iter 11800 current average loss 0.6657617827968197 current average acc 0.0%
[2022-11-29 14:24:11 Info] Epoch 1, train set, Iter 11900 current average loss 0.6649786607671796 current average acc 0.0%
[2022-11-29 14:24:13 Info] Epoch 1, train set, Iter 12000 current average loss 0.6621416114476373 current average acc 0.0%
[2022-11-29 14:24:15 Info] Epoch 1, train set, Iter 12100 current average loss 0.6591953192602071 current average acc 0.0%
[2022-11-29 14:24:18 Info] Epoch 1, train set, Iter 12200 current average loss 0.6579774084200801 current average acc 0.0%
[2022-11-29 14:24:20 Info] Epoch 1, train set, Iter 12300 current average loss 0.6583821399339278 current average acc 0.0%
[2022-11-29 14:24:22 Info] Epoch 1, train set, Iter 12400 current average loss 0.6573133701640441 current average acc 0.0%
[2022-11-29 14:24:24 Info] Epoch 1, train set, Iter 12500 current average loss 0.6548687700131663 current average acc 0.0%
[2022-11-29 14:24:26 Info] Epoch 1, train set, Iter 12600 current average loss 0.6530263435853161 current average acc 0.0%
[2022-11-29 14:24:29 Info] Epoch 1, train set, Iter 12700 current average loss 0.6506204007401194 current average acc 0.0%
[2022-11-29 14:24:31 Info] Epoch 1, train set, Iter 12800 current average loss 0.6487524160461204 current average acc 0.0%
[2022-11-29 14:24:33 Info] Epoch 1, train set, Iter 12900 current average loss 0.6466213133599437 current average acc 0.0%
[2022-11-29 14:24:35 Info] Epoch 1, train set, Iter 13000 current average loss 0.6456967440757093 current average acc 0.0%
[2022-11-29 14:24:38 Info] Epoch 1, train set, Iter 13100 current average loss 0.6429437233492421 current average acc 0.0%
[2022-11-29 14:24:40 Info] Epoch 1, train set, Iter 13200 current average loss 0.6426790537629224 current average acc 0.0%
[2022-11-29 14:24:42 Info] Epoch 1, train set, Iter 13300 current average loss 0.6414822552093358 current average acc 0.0%
[2022-11-29 14:24:44 Info] Epoch 1, train set, Iter 13400 current average loss 0.6389626066605445 current average acc 0.0%
[2022-11-29 14:24:46 Info] Epoch 1, train set, Iter 13500 current average loss 0.637939074956131 current average acc 0.0%
[2022-11-29 14:24:49 Info] Epoch 1, train set, Iter 13600 current average loss 0.6360991906725059 current average acc 0.0%
[2022-11-29 14:24:51 Info] Epoch 1, train set, Iter 13700 current average loss 0.634888187109352 current average acc 0.0%
[2022-11-29 14:24:53 Info] Epoch 1, train set, Iter 13800 current average loss 0.6352543729760093 current average acc 0.0%
[2022-11-29 14:24:55 Info] Epoch 1, train set, Iter 13900 current average loss 0.6331407248073792 current average acc 0.0%
[2022-11-29 14:24:57 Info] Epoch 1, train set, Iter 14000 current average loss 0.6316617215986431 current average acc 0.0%
[2022-11-29 14:25:00 Info] Epoch 1, train set, Iter 14100 current average loss 0.6305911029934 current average acc 0.0%
[2022-11-29 14:25:02 Info] Epoch 1, train set, Iter 14200 current average loss 0.6298300529092585 current average acc 0.0%
[2022-11-29 14:25:04 Info] Epoch 1, train set, Iter 14300 current average loss 0.6291354056913707 current average acc 0.0%
[2022-11-29 14:25:06 Info] Epoch 1, train set, Iter 14400 current average loss 0.6289864568911928 current average acc 0.0%
[2022-11-29 14:25:09 Info] Epoch 1, train set, Iter 14500 current average loss 0.6285033319545538 current average acc 0.0%
[2022-11-29 14:25:11 Info] Epoch 1, train set, Iter 14600 current average loss 0.627562530660342 current average acc 0.0%
[2022-11-29 14:25:13 Info] Epoch 1, train set, Iter 14700 current average loss 0.6262590486556617 current average acc 0.0%
[2022-11-29 14:25:15 Info] Epoch 1, train set, Iter 14800 current average loss 0.6243297685307267 current average acc 0.0%
[2022-11-29 14:25:17 Info] Epoch 1, train set, Iter 14900 current average loss 0.6239302502175476 current average acc 0.0%
[2022-11-29 14:25:20 Info] Epoch 1, train set, Iter 15000 current average loss 0.6217396175717558 current average acc 0.0%
[2022-11-29 14:25:22 Info] Epoch 1, train set, Iter 15100 current average loss 0.6199958265475788 current average acc 0.0%
[2022-11-29 14:25:24 Info] Epoch 1, train set, Iter 15200 current average loss 0.6178262901044722 current average acc 0.0%
[2022-11-29 14:25:26 Info] Epoch 1, train set, Iter 15300 current average loss 0.6160494069044088 current average acc 0.0%
[2022-11-29 14:25:29 Info] Epoch 1, train set, Iter 15400 current average loss 0.614804363033352 current average acc 0.0%
[2022-11-29 14:25:31 Info] Epoch 1, train set, Iter 15500 current average loss 0.6129563100025758 current average acc 0.0%
[2022-11-29 14:25:34 Info] Epoch 1, train set, Iter 15600 current average loss 0.6108774019929644 current average acc 0.0%
[2022-11-29 14:25:36 Info] Epoch 1, train set, Iter 15700 current average loss 0.6095094643945049 current average acc 0.0%
[2022-11-29 14:25:38 Info] Epoch 1, train set, Iter 15800 current average loss 0.6075193562748108 current average acc 0.0%
[2022-11-29 14:25:41 Info] Epoch 1, train set, Iter 15900 current average loss 0.605384370245761 current average acc 0.0%
[2022-11-29 14:25:43 Info] Epoch 1, train set, Iter 16000 current average loss 0.6033222517707022 current average acc 0.0%
[2022-11-29 14:25:45 Info] Epoch 1, train set, Iter 16100 current average loss 0.6028552284780528 current average acc 0.0%
[2022-11-29 14:25:47 Info] Epoch 1, train set, Iter 16200 current average loss 0.6025033215325974 current average acc 0.0%
[2022-11-29 14:25:50 Info] Epoch 1, train set, Iter 16300 current average loss 0.600336759164273 current average acc 0.0%
[2022-11-29 14:25:52 Info] Epoch 1, train set, Iter 16400 current average loss 0.5997281650024574 current average acc 0.0%
[2022-11-29 14:25:54 Info] Epoch 1, train set, Iter 16500 current average loss 0.5984384211342273 current average acc 0.0%
[2022-11-29 14:25:56 Info] Epoch 1, train set, Iter 16600 current average loss 0.5972143927345378 current average acc 0.0%
[2022-11-29 14:25:59 Info] Epoch 1, train set, Iter 16700 current average loss 0.5958520484187864 current average acc 0.0%
[2022-11-29 14:26:01 Info] Epoch 1, train set, Iter 16800 current average loss 0.5953373154120515 current average acc 0.0%
[2022-11-29 14:26:03 Info] Epoch 1, train set, Iter 16900 current average loss 0.5937547078353135 current average acc 0.0%
[2022-11-29 14:26:05 Info] Epoch 1, train set, Iter 17000 current average loss 0.5923566532432155 current average acc 0.0%
[2022-11-29 14:26:08 Info] Epoch 1, train set, Iter 17100 current average loss 0.5912455440744865 current average acc 0.0%
[2022-11-29 14:26:10 Info] Epoch 1, train set, Iter 17200 current average loss 0.5916749158687438 current average acc 0.0%
[2022-11-29 14:26:12 Info] Epoch 1, train set, Iter 17300 current average loss 0.5907513462814467 current average acc 0.0%
[2022-11-29 14:26:14 Info] Epoch 1, train set, Iter 17400 current average loss 0.5899360009193171 current average acc 0.0%
[2022-11-29 14:26:17 Info] Epoch 1, train set, Iter 17500 current average loss 0.588245303556511 current average acc 0.0%
[2022-11-29 14:26:19 Info] Epoch 1, train set, Iter 17600 current average loss 0.5863831850524621 current average acc 0.0%
[2022-11-29 14:26:21 Info] Epoch 1, train set, Iter 17700 current average loss 0.5849487507029661 current average acc 0.0%
[2022-11-29 14:26:23 Info] Epoch 1, train set, Iter 17800 current average loss 0.5831046416807053 current average acc 0.0%
[2022-11-29 14:26:25 Info] Epoch 1, train set, Iter 17900 current average loss 0.5811747283397498 current average acc 0.0%
[2022-11-29 14:26:28 Info] Epoch 1, train set, Iter 18000 current average loss 0.5791341836149967 current average acc 0.0%
[2022-11-29 14:26:30 Info] Epoch 1, train set, Iter 18100 current average loss 0.5790332243244576 current average acc 0.0%
[2022-11-29 14:26:32 Info] Epoch 1, train set, Iter 18200 current average loss 0.5779776537273619 current average acc 0.0%
[2022-11-29 14:26:34 Info] Epoch 1, train set, Iter 18300 current average loss 0.576604912137869 current average acc 0.0%
[2022-11-29 14:26:37 Info] Epoch 1, train set, Iter 18400 current average loss 0.5756301242416958 current average acc 0.0%
[2022-11-29 14:26:39 Info] Epoch 1, train set, Iter 18500 current average loss 0.5739075982860362 current average acc 0.0%
[2022-11-29 14:26:41 Info] Epoch 1, train set, Iter 18600 current average loss 0.5733929935676444 current average acc 0.0%
[2022-11-29 14:26:43 Info] Epoch 1, train set, Iter 18700 current average loss 0.5725958673841164 current average acc 0.0%
[2022-11-29 14:26:45 Info] Epoch 1, train set, Iter 18800 current average loss 0.5718124301100092 current average acc 0.0%
[2022-11-29 14:26:48 Info] Epoch 1, train set, Iter 18900 current average loss 0.5705256569408157 current average acc 0.0%
[2022-11-29 14:26:50 Info] Epoch 1, train set, Iter 19000 current average loss 0.5692016020917356 current average acc 0.0%
[2022-11-29 14:26:52 Info] Epoch 1, train set, Iter 19100 current average loss 0.5684905538326026 current average acc 0.0%
[2022-11-29 14:26:54 Info] Epoch 1, train set, Iter 19200 current average loss 0.5680722226391166 current average acc 0.0%
[2022-11-29 14:26:57 Info] Epoch 1, train set, Iter 19300 current average loss 0.5670367670530597 current average acc 0.0%
[2022-11-29 14:26:59 Info] Epoch 1, train set, Iter 19400 current average loss 0.5663027803964547 current average acc 0.0%
[2022-11-29 14:27:01 Info] Epoch 1, train set, Iter 19500 current average loss 0.566646798356661 current average acc 0.0%
[2022-11-29 14:27:03 Info] Epoch 1, train set, Iter 19600 current average loss 0.5656000928667889 current average acc 0.0%
[2022-11-29 14:27:05 Info] Epoch 1, train set, Iter 19700 current average loss 0.5644028356198921 current average acc 0.0%
[2022-11-29 14:27:08 Info] Epoch 1, train set, Iter 19800 current average loss 0.563857405062654 current average acc 0.0%
[2022-11-29 14:27:10 Info] Epoch 1, train set, Iter 19900 current average loss 0.5623939565278094 current average acc 0.0%
[2022-11-29 14:27:12 Info] Epoch 1, train set, Iter 20000 current average loss 0.5610985538624924 current average acc 0.0%
[2022-11-29 14:27:14 Info] Epoch 1, train set, Iter 20100 current average loss 0.5599628961347015 current average acc 0.0%
[2022-11-29 14:27:17 Info] Epoch 1, train set, Iter 20200 current average loss 0.5596936157714993 current average acc 0.0%
[2022-11-29 14:27:19 Info] Epoch 1, train set, Iter 20300 current average loss 0.5593672154938995 current average acc 0.0%
[2022-11-29 14:27:21 Info] Epoch 1, train set, Iter 20400 current average loss 0.5586705378836898 current average acc 0.0%
[2022-11-29 14:27:23 Info] Epoch 1, train set, Iter 20500 current average loss 0.5577200661248162 current average acc 0.0%
[2022-11-29 14:27:25 Info] Epoch 1, train set, Iter 20600 current average loss 0.5568692493406805 current average acc 0.0%
[2022-11-29 14:27:28 Info] Epoch 1, train set, Iter 20700 current average loss 0.555399001808355 current average acc 0.0%
[2022-11-29 14:27:30 Info] Epoch 1, train set, Iter 20800 current average loss 0.5543565365244087 current average acc 0.0%
[2022-11-29 14:27:32 Info] Epoch 1, train set, Iter 20900 current average loss 0.5535339407327332 current average acc 0.0%
[2022-11-29 14:27:34 Info] Epoch 1, train set, Iter 21000 current average loss 0.5524528502377947 current average acc 0.0%
[2022-11-29 14:27:37 Info] Epoch 1, train set, Iter 21100 current average loss 0.5516817095789494 current average acc 0.0%
[2022-11-29 14:27:39 Info] Epoch 1, train set, Iter 21200 current average loss 0.550642860608398 current average acc 0.0%
